embedding,text
"[0.0005332465, -0.014312062, 0.009174894, 0.023879156, -0.010023587, 0.015790846, -0.012081026, -0.017976876, -0.0245864, 0.003613378, 0.007786122, 0.0028193349, -0.040917326, 0.007490365, -0.009245618, 0.018426942, 0.038422678, -0.014183472, 0.01229963, -0.002957569, -0.0083969245, 0.0028354086, 0.008673392, -0.006416639, -0.0019320641, -0.013990588, 0.021988884, -0.027621122, -0.0030716925, -0.0033722715, 0.011804558, -0.025332222, 0.012338206, 0.002541259, 0.015983732, -0.025512248, 0.006069446, -0.008281194, 0.038371243, -0.01600945, 0.010415787, 0.024342079, 0.006950287, -0.006098379, -0.02241323, 0.009856421, -0.010049305, -0.012447508, -0.02227178, 0.014646396, 0.011579526, 0.032481823, -0.012891144, -0.011701686, -0.0014836066, 0.010975153, -0.01626663, 0.018414082, 0.033510543, -0.014260626, -0.02177028, 0.0031166992, -0.01049294, 0.019558532, -0.021718845, 0.0076382435, -0.002194066, 0.0119524365, 0.0015872823, 0.004648527, -0.005722253, 0.017616823, 0.013129035, -0.0184398, 0.032456104, -0.0033240505, -0.0064487862, 0.0033401242, 0.010293626, 0.00278558, -0.0018131185, -0.024547823, -0.0010552413, 0.032636132, 0.0012834885, 0.008486937, -0.0037966184, 0.023274783, -0.009277766, -0.03289331, -0.01818262, -0.005342913, 0.027286788, 0.029652845, -0.045160793, 0.024637835, 0.00057544006, 0.007021012, -0.002575014, -0.030630128, -0.012081026, 0.009284195, -0.02062583, -0.0070595886, -0.011540948, 0.009605669, 0.00589585, 0.01908275, 0.025666555, -0.009669965, -0.033510543, 0.008570521, -0.0023001528, -0.036699574, 0.009168464, -0.015032166, 0.033716287, 0.021873152, -0.005162887, -0.024702132, 0.011412359, 0.013643394, 0.016961016, -0.016420938, 0.012023161, -0.005085733, 0.0050085788, -0.008737688, -0.033947747, 0.013810561, -0.004159885, 0.014492088, -0.020561535, 0.007863276, -0.008409783, 0.012588957, -0.029601408, 0.003957356, -0.034487825, -0.04161171, -0.00015440841, 0.009940004, -0.041020196, -0.0055518714, 0.00291417, 0.0016507736, -0.013039022, 0.010467223, -0.010312915, 0.020638688, 0.021525959, 0.003986289, 0.023724847, -0.0064069945, 0.01701245, 0.007966148, 0.02228464, 0.0043591997, -0.0034140635, 0.0107501205, 0.034925032, -0.023210488, -0.0052850475, -0.013566241, 0.015122179, 0.015006448, 0.02394345, 0.0055775894, 0.0052336114, -0.000886467, -0.011875283, 0.039117064, -0.030552974, 0.03896276, 0.005796192, -0.005352557, -0.0031826014, 0.004587447, -0.011225903, -0.028572688, -0.026772428, 0.015572244, -9.423233e-05, 0.026695276, -0.02445781, 0.0005529368, 0.002258361, 0.009907857, -0.006149815, 0.01433778, -0.0015824601, 0.015096461, -0.0022310358, -0.0075996667, -0.6476819, 0.0062398277, -0.011129461, -0.008486937, 0.04701249, 0.02957569, 5.6057186e-05, -0.0034590699, 0.02291473, -0.07751403, 0.024650695, -0.032096054, -0.0128461365, -0.026078044, -0.018889865, -0.026798148, 0.0043977764, -0.031144489, -0.007528942, 0.010525088, -0.028572688, 0.0046678153, -0.01433778, 0.007078877, -0.0016620252, -0.0005609737, 0.0066159535, -0.013309061, 0.027595405, 0.0037676857, -0.029601408, 0.019429943, 0.016163757, 0.012344636, 0.04624095, -0.008171892, -0.0022824719, 0.010512229, -0.017964017, 0.00524647, -0.01292972, -0.029807152, 0.027518252, -0.034873597, -0.024187772, 0.0013895752, 0.039734297, 0.0053718453, 0.015829423, 0.009779266, 0.041791737, -0.0171539, -0.029884307, 0.0040666573, 0.0086026685, 0.02611662, 0.027441097, -0.012968297, 0.012081026, -0.008126886, -0.010165036, -0.0035426533, -0.0096506765, -0.011123031, -0.032507543, 0.019789994, -0.017848287, 0.020072892, 0.022644691, -0.04009435, 0.014427793, -0.0014844104, 0.00081051857, 0.00742607, 0.034925032, -0.018516954, 0.024059182, 0.036442395, -0.010595812, 0.009232759, 0.0042691864, -0.013206189, -0.015379359, 0.004584232, 0.02162883, -0.007593237, -0.018478377, 0.006194821, -0.010441504, -0.0022889012, 0.026823865, -0.01459496, -0.007869706, -0.002880415, -0.014376357, -0.0042820456, -0.036133777, -0.010100741, 0.013926293, -0.0049539283, 0.014132037, 0.005735112, 0.01049937, 0.01409346, 0.015032166, 0.0070660184, -0.021551676, 0.019995738, 0.01703817, -0.0016089819, 0.011836706, -0.0051661017, -0.031195924, 0.011495942, -0.016768131, -0.02522935, 0.0021619187, 0.01895416, -0.012511803, -0.0019754632, 0.0028386232, -0.0066673895, -0.0060533723, -0.013566241, -0.0019851075, 0.004089161, -0.0127368355, -0.013334779, -0.023724847, -0.01369483, 0.008236187, -0.0024351724, 0.018555531, -0.0019208125, 0.012061738, 0.014440652, 0.017449657, -0.0044492125, 0.0060372986, -0.018581249, -0.0059344266, -0.017526811, 0.02189887, -0.0035555123, -0.026142338, -0.027235353, 0.005979433, 0.007091736, 0.012826848, 0.014736409, -0.01113589, -0.026618121, -0.02009861, 0.029472819, 0.01292972, 0.012974727, -0.008204039, -0.028109765, -0.0046806745, -0.019018454, -0.008287623, 0.010415787, -0.008493367, 0.0015213799, -0.0026650268, -0.006439142, 0.011425218, 0.019789994, -0.010428646, -0.033536263, 0.00081333145, -0.017411081, -0.0077796923, 0.017861145, -0.01549509, -0.0036680286, 0.0028643413, 0.020677265, -0.0061466, 0.011991014, -0.013501946, 0.03127308, -0.0022872938, 0.00640378, -0.0065259403, 0.0038223364, 0.014659255, 0.034847878, -9.332818e-05, 0.030012896, 0.02421349, -0.0023531963, 0.0126853995, 0.012383213, -0.017063888, 0.013900574, -0.012775413, -0.008120456, -0.012871855, -0.016215194, 0.040865887, -0.0013365318, 0.026090903, -0.0115859555, 0.007657532, -0.012415361, -0.0001685734, -0.013096888, 0.030707281, 0.03991432, 0.031195924, -0.028109765, -0.012730406, -0.020638688, 0.015006448, 0.006445572, 0.0039895033, 0.0042338246, -0.03189031, 0.009007727, 0.00589585, -0.0059119235, 0.009059163, -0.011682398, -0.040145785, 0.0343078, 0.0013116176, 0.028006893, -0.0015631716, -0.021500241, 0.011508801, -0.01280756, -0.0036776727, -0.010113601, 0.006950287, 0.0026023393, 0.0064745042, -0.026090903, 0.019172763, -0.0025155412, -0.011913859, 0.0391685, 0.01037721, -0.02075442, 0.015147897, 0.0022037104, 0.01729535, 0.015315064, -0.031838875, 0.011251621, -0.001236071, 0.007747545, -0.006185177, -0.04212607, -0.01663954, -0.022464667, -0.011836706, 0.019545674, 0.013643394, 0.0016001413, 0.022091756, 0.0060372986, 0.00908488, 0.014157754, 0.009290624, -0.021487381, 0.006117667, -0.022953307, -0.011360923, -0.022027459, -0.012132462, -0.01932707, -0.009309913, -0.017346784, -0.005240041, 0.019429943, -0.0022905087, -0.01908275, 0.0037483973, 0.03240467, -0.037471112, 0.027055327, 0.031504538, 0.03919422, 0.0070081525, 0.006898851, -0.020085752, 0.013206189, -0.0106472485, 3.194657e-05, -0.015070743, -0.0062430426, 0.00028249607, 0.0066609597, 0.0054747174, -0.008094738, 0.021603113, -0.005516509, -0.023686271, -0.028135482, -0.019429943, -0.00153665, 0.004863915, 0.0057061794, 0.027158199, 0.01958425, -0.0061273114, -0.012691828, 0.016408078, -0.018259775, -0.010293626, 0.0013276914, -0.012280341, -0.014003446, 0.0091813225, 0.00442028, 0.003909135, 0.016099462, 0.012023161, -0.0059987213, 0.00833263, -0.03713678, -0.00704673, 0.033356234, 0.02175742, 0.022374652, -0.003623022, 0.016356643, 0.00055856263, 0.011682398, -0.040402964, -0.012576098, 0.002947925, -0.015263628, -0.007786122, 0.013206189, 0.011997443, -0.0072846212, 0.001837229, -0.0052689733, -0.007477506, -0.024702132, 0.010087882, 0.0023933805, -0.008628386, -0.01343765, 0.0063169817, 0.025975171, -0.007104595, -0.025473671, 0.027441097, 0.020947304, 0.015803706, -0.010312915, 0.013669113, 0.011251621, -0.0069117104, 0.003725894, -0.020330071, 0.03983717, 0.009644247, -0.0029945388, 0.02432922, -0.011373782, 0.014774987, 0.012306059, -0.008126886, -0.009618529, -0.0023114046, -0.0146206785, -0.01730821, 0.03893704, -0.012479655, -0.02099874, 0.0016121966, 0.0033754865, -0.015906578, -0.012402502, 0.03099018, -0.0046678153, 0.051050212, 0.002631272, -0.020137187, -0.020844432, 0.0018645544, -0.046806745, 0.014299204, -0.013244766, -0.0079275705, 0.004317408, -0.015777988, -0.0074067814, -0.031427387, 0.03417921, -0.011084454, -0.025666555, -0.032816157, 0.0065902355, 0.015070743, -0.00043439295, -0.0015792454, -0.017552529, -0.014132037, 0.011579526, -0.0068859924, -0.018246915, 0.013309061, -0.025435094, 0.013103317, 0.0015350427, 0.026772428, -0.01998288, -0.0087634055, 0.0027486105, -0.0034012045, -0.03865414, 0.022979025, -0.0069438578, -0.0066866777, -0.02522935, 0.0030620485, -0.004362414, 0.0059247823, -0.023647694, 0.0020236846, -0.024033463, -0.002734144, -0.008146174, 0.00013341208, -0.0069309985, -0.0002479375, 0.016729554, -0.010602242, -0.0006308945, 0.030167203, -0.014183472, 0.022670409, 0.009785696, -0.0061530294, 0.037573986, 0.00013401484, -0.0024271354, 0.013135464, -0.005211108, 0.02012433, -0.013309061, 0.014119177, -0.0037805447, -0.002923814, -0.0022824719, -0.003960571, -0.0099142855, 4.498137e-05, -0.015983732, 0.016356643, 0.02012433, 0.004394562, -0.0022728276, -0.0100171575, -0.0088148415, -0.020857291, 0.023660552, -0.011450936, -0.043849174, -0.01037721, -0.0038351954, -0.005764045, -0.026180916, -0.021963164, -0.032584697, -0.004767473, 0.02215605, -0.0036808876, 0.014080601, -0.005648314, 0.008017584, -0.020818714, 0.004468501, -0.013141894, -0.00947065, -0.027441097, 0.0071367426, 0.047578283, 0.018105466, 0.014762127, -0.025846582, -0.0021924588, -0.018645544, 0.0027791504, -0.0017568603, -0.01896702, -0.0024769641, -0.026952455, 0.032558978, 0.029164203, -0.011630962, -0.009200611, -0.025627978, 0.0052528996, 0.013039022, -0.030552974, -0.0034333519, -0.024702132, -0.016600963, -0.005802622, -0.00717532, -0.0033787012, 0.009663535, -0.020651547, -0.019494237, 0.019944303, 0.0024480312, -0.0057929778, -0.028006893, 0.029781435, -0.02292759, 0.028984176, 0.0005051174, 0.01498073, -0.019288493, -0.00582191, -0.026926737, -0.012010302, 0.00896272, -0.013797702, 0.004140597, 0.0077282563, -0.017231055, -0.003909135, 0.006172318, 0.007959719, -0.011052307, 0.009772837, -0.00069036736, -0.01549509, 0.0039219935, -0.014864999, -0.0054522143, -0.0031842089, -0.0034622846, -0.0511788, 0.02112733, -0.017552529, 0.0007052355, 0.019069891, 0.00097326527, 0.034359235, -0.019661404, 0.027466815, 0.033484824, -0.0064359275, -0.03803691, 0.0511788, 0.0038094774, 0.0027068185, 0.017372504, 0.01345051, 0.011412359, -0.031478822, 0.016793849, 0.03765114, -0.0073939227, -0.021230202, 0.028829869, 0.017089605, 0.043000482, -0.027749714, -0.0025525107, -0.017462516, 0.0268753, 0.004558514, 0.0026618121, -0.011405929, -0.0039766445, -0.029292792, 0.015070743, 0.0028900593, 0.015572244, -0.020265777, -0.010846563, 0.013514805, -0.027569687, 0.007207467, 0.020677265, 0.005921568, 0.03279044, -0.003626237, 0.019725699, 0.01638236, 0.005297906, 0.007252474, 0.006120882, 0.011052307, 0.02012433, 0.012781842, -0.0034012045, -0.008403353, 0.014440652, 0.017321067, -0.015507949, 0.0027887947, 0.005635455, -0.0028273717, -0.017783992, 0.006046943, 0.025036465, -0.03327908, 0.0025171484, 0.0010986405, -0.006744543, -0.033381954, -0.012961868, 0.023673411, 0.0501758, 0.012466797, -0.026283788, 0.0008768228, 0.031144489, -0.0010230938, 0.018465517, 0.0048092646, 0.011457365, -0.023969168, 0.0051757456, -0.021963164, 0.0055004354, -0.0074389293, 0.0013341209, -0.03343339, -0.016112322, 0.021590253, -0.016099462, -0.040042914, -0.024792144, -0.0010849778, 0.0038094774, 0.0009965722, -0.0016178224, 0.018105466, 0.009174894, 0.0018983092, -0.012048879, -0.037573986, 0.023493385, -0.0066545303, 0.005413637, 0.005494006, -0.006046943, 0.0013405503, 0.015687974, -0.024033463, -0.0072138966, 0.009252047, 0.0020895868, -0.039657142, 0.037239652, -0.00077395083, -0.0035137206, -0.015610821, -0.012093886, -0.02854697, -0.006091949, 0.0042338246, -0.026669558, 0.007593237, 0.014389216, 0.016896721, 0.013630535, -0.025717992, -0.020304354, -0.019712841, -0.00015742224, -0.018002594, 0.005786548, -0.017758273, 0.028264074, 0.020960163, 0.010717973, -0.013154753, -0.00018203516, -0.031838875, -0.0015036989, 0.014582101, 0.008339059, -0.0027582545, -0.01868412, 0.00077636185, 0.009155605, -0.014697832, 0.009605669, -0.035902318, 0.013489086, -0.010081452, -0.033999186, 0.0025766212, -0.020818714, -0.02278614, -0.026180916, 0.008898425, -0.018504094, 0.0013477835, 0.007149602, -0.026270928, 0.0029270288, 0.009824273, 0.011097313, -0.01958425, 0.006271975, 0.027929738, 0.009901427, -0.0138877155, 0.018877005, -0.008390495, -0.018722698, -0.019442802, 0.010126459, -0.016408078, 0.029678563, -0.01995716, -0.0126339635, -0.015919438, -0.0024030248, 0.0050310823, -0.008846989, 0.004841412, 0.012762553, 0.016459515, -0.012441078, -0.009425644, 0.017475376, -0.021345934, -0.0013429613, 0.0127882715, -0.016279489, 0.0038351954, -0.005915138, 0.019031314, -0.02472785, -0.013231907, 0.010094312, 0.018079748, -0.006750973, 0.0047578285, 0.010345062, -0.0034237076, -0.0061530294, 0.0056033074, 0.0025058968, 0.0028643413, -0.044234946, 0.028752714, -0.008879136, -0.01600945, -0.015803706, -0.022799, 0.024419233, 0.012183898, 0.0014715514, -0.019738559, 0.006455216, 0.18938729, -0.017205337, 0.0055518714, 0.047038205, 0.028958458, 0.025152195, 0.035645135, 0.0025862656, -0.016189476, 0.0044363537, 0.0008567306, -0.009560663, -0.022708986, 0.015057884, 0.011753122, -0.019764276, -0.027672559, -0.011875283, -0.010165036, -0.026849583, 0.009573522, -0.009669965, 0.001862947, -0.026438095, 0.04762972, 0.00067107886, -0.017822567, 0.011592384, 0.031555977, 0.0048574856, -0.021795997, -0.0039477115, 0.007850417, 0.022606114, -0.0011187326, 0.008409783, 0.011052307, -0.004114879, 0.021474523, 0.007156031, 0.017976876, 0.0033851305, 0.012081026, -0.02162883, -0.0039380672, 0.011508801, -0.011039448, -0.004970002, 0.0052432558, 0.013219047, -0.015546526, 0.023069039, 0.0014884288, 0.006770261, 0.0037098203, 0.0015720122, 0.026849583, 0.0086026685, -0.018504094, 0.0067638317, 0.013643394, 0.032224644, -0.00031002235, 0.025280785, 0.01652381, 0.00947065, -0.019198481, 0.0020670835, 0.011753122, -0.012068167, -0.0007755582, -0.010544376, -0.014312062, 0.0075996667, -0.03392203, -0.037831165, 0.013566241, 0.029601408, 0.028238354, 0.037676856, -0.029421382, 0.0072653326, -0.016961016, -0.017051028, 0.0019609968, -0.04428638, 0.0046420973, 0.004057013, -0.019571392, -0.019571392, 0.006795979, -0.015289346, -0.015855141, 0.0013662683, 0.0036583843, 0.023184769, 0.011958866, 0.014402076, 0.010782268, -0.02011147, -0.012003873, 0.046215232, 0.0032983324, 0.0047739022, -0.024046322, 0.01818262, -0.013874857, 0.031787436, 0.011315917, 0.0050085788, -0.0025894803, 0.002520363, 0.0059247823, 0.0029816797, 0.0001870582, 0.0054875766, 0.020420086, -0.015379359, 0.011238762, -0.030964462, 0.0066673895, -0.005870132, -0.0064873635, 0.014877859, 0.011200185, -0.012068167, -0.0040763016, 0.009419214, 0.015289346, -0.024277784, -0.006898851, -0.015790846, -0.007271762, 0.0033336948, -0.021615973, 0.028984176, 0.008519085, 0.0066352417, -0.0045135077, 0.007606096, -0.0060855197, -0.025165055, -0.0043977764, 0.0073939227, 0.0015728159, -0.030167203, 0.018015454, 0.0029511396, -0.0047481842, -0.013347638, -0.013746266, 0.031684566, -0.016999593, -0.017616823, 0.019751418, 0.020702982, -0.016228052, -0.0117466925, 0.0034687142, -0.024406374, -0.017976876, 0.009946433, 0.010261479, 0.0022004957, -0.018877005, 0.0072781914, -0.16161186, 0.019867148, 0.035387956, -0.029729998, 0.03034723, 0.0047321105, 0.029369947, 0.008101167, -0.005770474, -0.015340782, 0.011868853, -0.0044267094, -0.013720549, -0.021731703, 0.00948351, 0.0015848712, -0.010203613, 0.03217321, 0.034410674, 0.01485214, -0.00013662683, -0.00647129, -0.007348916, -0.014453512, -0.013424791, 0.0018227627, 0.013476227, 0.004111664, -0.014427793, -0.000521593, -0.01459496, -0.0055550863, 0.015353641, 0.0083969245, 0.0030925884, -0.014749268, -0.0017214981, 0.004166315, -0.033381954, 0.03405062, 0.005796192, 0.007451788, 0.011097313, 0.00467103, -0.011598814, -0.00448136, -0.013411933, -0.020960163, 0.01816976, -0.033819158, 0.019288493, -0.0006799194, 0.0028434454, 0.019892866, 0.010396498, 0.007914712, -0.004172744, 0.01856839, 0.015147897, -0.012923291, 0.011367353, -0.0071110246, -0.011438076, 0.005619381, -0.01933993, 0.005413637, -0.010608671, -0.00064254797, -0.021500241, 0.0053107655, -0.010917287, -0.029935742, 0.010402927, -0.009271336, 0.004789976, -0.00062366127, -0.0048767743, 0.0048478413, -0.01997002, -0.02099874, -0.015045025, 0.015520808, -0.040171504, -0.00364874, 0.007374634, 0.016871002, 0.003738753, 0.027698277, 0.005712609, 0.012955438, 0.024534963, -0.032610413, -0.021243062, -0.025576543, -0.0030459745, 0.016112322, -0.0044009914, -0.007953289, 0.0049121366, -0.0250879, 0.0027887947, 0.010724402, -0.028907023, 0.014299204, 0.031401668, -0.011110173, -0.008898425, -0.004696748, 0.035259366, -0.0037869744, 0.010692255, 0.0038769871, 0.00085431954, 0.034796443, -0.024149194, 0.031093052, -0.011444506, -0.026000889, 0.009052733, 0.006924569, 0.019995738, 0.020137187, -0.010428646, 0.023223346, 0.0016829211, -0.017719695, -0.067432575, 0.0023258708, 0.005211108, 0.014119177, -0.00014727568, 0.026309505, -0.021358792, 0.014222049, -0.0032501111, -0.002361233, -0.0032372521, -0.030784436, -0.017899722, -0.020638688, 0.030552974, -0.004687104, -0.02126878, -0.022310358, -0.010126459, 0.018118326, -0.0026264498, -0.011078025, -0.0024673198, 0.0037419677, -0.019699981, 0.009117028, -0.011868853, 0.004622809, 0.02535794, -0.005439355, 0.009618529, -0.034667853, 0.017591106, -0.031067334, 0.040274374, 0.008274764, -0.003661599, 0.01343765, 0.008056161, -0.018079748, -0.0024817863, 0.0062076803, 0.02535794, -0.04624095, 0.012306059, -0.018041171, -0.023326218, -0.019378508, 0.009534946, -0.035233647, 5.4851655e-05, -0.00858338, -0.030167203, -0.018362645, 0.0006393332, -0.02472785, -0.01948138, -0.0071110246, -0.021847434, -0.016626682, 0.008891996, -0.007985436, -0.030038614, 0.020870151, 0.027492533, -0.02355768, -0.048581287, 0.01959711, 0.035259366, -0.0046163793, -0.011168038, 0.015893718, 0.013399074, 0.012492514, -0.014543524, -0.009528516, -0.022554679, -0.0007357757, 0.0034590699, -0.017243912, 0.006574162, -0.0066030943, 0.01498073, 0.0062398277, 0.01805403, 0.02228464, 0.015932295, 0.011206615, 0.01730821, -0.008937002, -0.027749714, -0.007323198, 0.026952455, -0.008557661, -0.012048879, 0.02242609, 0.012074597, -0.0063619884, 0.037728295, 0.023223346, -0.02178314, 0.0066159535, -0.07586808, 0.016845284, -0.012820419, 0.009972151, -0.0064069945, -0.0047288956, 0.0036905317, 0.008937002, 0.0147235505, 0.027132481, -0.018864147, 0.014196332, -0.010280767, -0.004114879, -0.003960571, -0.020728702, 0.038139783, 0.024534963, 0.02240037, 0.023377655, -0.0020767278, -0.0027277144, 0.009425644, 0.015173615, -0.016575245, 0.015083602, -0.012531091, 0.016845284, 0.0042852606, 0.005747971, 0.012280341, -0.033099055, -0.00079283747, 0.03636524, -0.0050760885, -0.013630535, -0.014286344, 0.024997888, -0.003623022, 0.0443121, -0.010203613, -0.03471929, -0.0069631464, -0.022837577, -0.012113174, 0.00022342506, -0.013360497, 0.009438503, 0.036185212, -0.0016845284, 0.013977729, 0.00043800953, 0.0074453587, -0.010467223, 0.03111877, -0.014286344, 0.0031617056, -0.009194182, 0.009155605, -0.014967871, 0.016112322, 0.010402927, 0.012106745, 0.004992505, -0.030938745, -0.019159904, -0.012068167, -0.008043302, 0.0073296274, -0.02521649, -0.0034076339, 0.021153048, -0.007400352, 0.0008334237, -0.004558514, 0.023133334, -0.011412359, 0.0114830835, 0.0055647306, 0.022438947, 0.034796443, 0.030372947, -0.031453103, 0.029498536, 0.007670391, 0.04901849, -0.022966167, -0.0073039094, 0.01895416, -0.024997888, -0.0034558552, 0.008274764, -0.014119177, -0.0064102095, -0.012228905, 0.0009628173, 0.0055583008, -0.013964869, -0.011335204, 0.020831574, -0.0019722485, 0.013630535, -0.0056772465, -0.022297498, -0.020715842, -0.001097033, -0.01152809, -0.049378544, 0.016922439, -0.01932707, -0.0055743745, 0.0068152677, -0.0014900361, 0.009901427, -0.026206633, 0.027081044, 0.0012762554, 0.001588086, -0.038499832, 0.031916026, 0.021577395, 0.030424384, 0.030372947, -0.00047296993, -0.005468288, 0.018658403, 0.026926737, -0.019944303, 0.04276902, -0.0016202335, -0.01498073, 0.00858338, -0.021808857, -0.009759977, -0.0096506765, -0.012691828, 0.030758718, -0.00056539394, 0.0044974335, 0.10266622, 0.019905725, 0.010055735, 0.011110173, 0.008705541, -0.004114879, -0.0020124328, 0.02277328, -0.018709838, -0.001850088, -0.0033754865, -0.010537947, -0.024097757, -0.014067741, -0.030141486, 0.005468288, -0.00015661855, -0.003523365, -0.0043849177, -0.010300056, 0.025010746, -0.0011894571, 0.00047377363, 0.014530665, -0.032970466, -0.00038757818, 0.018761275, -0.002682708, -0.0025685844, -0.024766427, 0.011701686, 0.024342079, -0.050124366, -0.020317214, 0.021024458, -0.004966787, -0.003497647, 0.00044443904, 0.014556383, 0.004192033, 0.014234908, 0.02394345, -0.057453994, -0.01652381, -0.021551676, 0.008756977, 0.0008511048, -0.029935742, -0.00046854967]","Id: 55
Title: Introducción a una alimentación basada en plantas
Lessons:
La dieta basada en plantas
En qué consiste la alimentación basada en plantas.
Challenge: Repasemos tus conocimientos 
La dieta basada en plantas moderna"
